timestep_time,vehicle_angle,vehicle_id,vehicle_x,vehicle_y
284,265.7,veh65,610.28,664.89
284,175.88,veh66,726.42,752.58
284,54.34,veh67,1708.71,857.42
284,50.73,veh69,1811.84,949.91
284,264.45,veh7,1368.87,713.83
284,239.88,veh72,1508.1,750.63
284,36.43,veh73,2213.75,718.42
284,81.85,veh74,865.75,650.32
284,128.73,veh75,2488.81,1266.77
284,52.3,veh76,1867.15,983.37
284,177.38,veh77,704.87,1009.84
284,50.73,veh78,1806.05,945.18
284,319.78,veh79,1868.43,922.35
284,175.28,veh8,862.02,690.79
284,40.26,veh80,2258.8,780.97
284,85.32,veh81,1417.13,705.7
284,228.83,veh82,1770.54,927.49
284,236.67,veh83,1843.95,692.43
284,175.24,veh84,861.4,698.27
284,37.47,veh85,2239.63,757.44
284,303.1,veh86,1828.75,959.12
284,256.58,veh87,238.36,1318.64
284,319.78,veh88,1882.78,905.38
284,182.66,veh89,848.32,872.73
284,84.9,veh90,990.86,662.12
284,80.7,veh91,733.5,845.19
284,59.42,veh92,1557.72,771.13
284,50.73,veh94,1789.07,931.29
284,321.77,veh95,1811.63,1008.38
284,57.5,veh96,1692.19,845.94
284,232.11,veh97,1884.88,1028.77
284,83.88,veh98,1190.63,686.36
284,321.1,veh99,2020.27,747.91
285,265.4,bus0,824.56,682.1
285,238.83,bus10,1632.36,819.02
285,85.36,bus11,1401.45,704.42
285,270.54,bus13,1417.64,717.56
285,321.87,bus14,1771.11,1059.84
285,141.94,bus15,2077.32,655.64
285,85.35,bus16,1099.92,896.28
285,305.78,bus17,1700.81,1354
285,175.36,bus18,1174.11,552.49
285,174.88,bus19,1253.4,592.18
285,165.41,bus2,1970.42,778.18
285,309.16,bus20,1838.33,952.47
285,321.27,bus21,2004.04,768.13
285,76.89,bus22,640.86,1408.7
285,239.07,bus23,1481.03,734.49
285,232.12,bus24,1850.35,993.79
285,187.31,bus25,1709.44,1110.77
285,59.74,bus26,1557.09,763.33
285,232.12,bus27,1846.42,998.84
285,232.39,bus28,1978.71,1092.94
285,242.93,bus29,1539.8,768.92
285,57.23,bus3,1882.63,1214.41
285,205.94,bus31,2031.53,1424.49
285,159.98,bus32,720.46,839.82
285,84.96,bus33,816.68,648.47
285,65.01,bus34,330.04,1001.31
285,237.15,bus35,1461.41,990.82
285,117.94,bus36,1384.21,1373.2
285,354.93,bus4,721.01,941.12
285,238.74,bus5,1664.56,838.55
285,50.73,bus6,1800.26,940.44
285,52.51,bus8,1769.43,898.69
285,141.93,bus9,2074.8,653.67
285,357.55,veh0,678.38,1398.95
285,50.73,veh100,1818.17,942.69
285,254.71,veh101,1445.39,720.05
285,356.26,veh102,724.64,827.15
285,82.4,veh103,626.7,1405.4
285,13.68,veh104,2175.68,1656.71
285,321.2,veh105,2144.94,595.39
285,59.16,veh106,1628.25,809.49
285,92.93,veh107,2280.46,1387.3
285,258.72,veh108,1406.93,485.96
285,50.73,veh109,1816.02,945.07
285,149.6,veh11,1962.54,795.72
285,204.31,veh110,2134.74,1335.51
285,51.6,veh111,2179.63,1229.53
285,198.63,veh112,2006.51,1369.15
285,355.87,veh113,732.13,717.93
285,43.29,veh114,1369.4,701.63
285,219.42,veh115,2205.94,751.1
285,127.71,veh116,1755.45,1310.43
285,45.04,veh117,496.32,1092.77
285,84.96,veh118,848.61,651.28
285,57.49,veh119,467.23,1069.46
285,355.87,veh12,730.83,735.89
285,224.71,veh120,2244.9,1315.83
285,205.94,veh121,2012.43,1385.22
285,104.94,veh122,2260.3,506.19
285,308.15,veh123,2377.25,1380.73
285,84.99,veh124,609.68,964.41
285,47.45,veh125,2498.21,974.62
285,214.9,veh126,2556.39,1099.35
285,241.98,veh127,1746.81,1145.1
285,116.39,veh128,2350.32,1377.21
285,176.51,veh129,681.23,1290.04
285,234.06,veh130,2360.36,905.24
285,50.73,veh131,1783.28,926.56
285,355.22,veh132,1180.27,517.3
285,173.86,veh133,966.25,911.78
285,235.51,veh134,2417.18,945.66
285,10.13,veh135,2207.61,481.85
285,60.01,veh136,1304.2,888.48
285,90.02,veh137,167.74,972.09
285,142.35,veh16,2103.14,828.45
285,265.4,veh23,808.56,680.81
285,264.67,veh25,1082.85,687.24
285,51.5,veh28,1915.42,1021.31
285,265.71,veh31,896.25,684.43
285,265.4,veh33,811.63,677.84
285,37.47,veh34,2235.76,747.14
285,84.22,veh37,1230.47,690.54
285,38.01,veh38,2387.23,1451.44
285,176.46,veh41,852.41,814.53
285,139.25,veh42,2002.2,754.53
285,322.63,veh45,1736.28,1105.4
285,251.02,veh47,1462.13,725.44
285,355.87,veh48,729.54,753.77
285,60.76,veh5,1033.11,670.13
285,265.76,veh50,1391.25,715.6
285,141.93,veh52,2065.86,665.08
285,236.05,veh53,1697.9,860.15
285,355.21,veh54,703.96,1085.03
285,166.28,veh58,1554.5,1094.62
285,175.83,veh59,731.42,683.26
285,175.88,veh60,729.63,707.94
285,85.11,veh61,1123.97,680.12
285,53.8,veh62,1743.9,883.14
285,85.57,veh63,1101.76,678.22
285,265.7,veh65,596.53,663.85
285,175.88,veh66,727,744.45
285,53.8,veh67,1718.4,864.47
285,50.73,veh69,1811.84,949.91
285,265.07,veh7,1357.83,712.78
285,239.41,veh72,1501.21,746.58
285,37.47,veh73,2221.41,728.42
285,83.51,veh74,879.69,652.18
285,128.13,veh75,2499.18,1258.62
285,52.3,veh76,1876.51,990.61
285,177.42,veh77,705.5,996.06
285,50.73,veh78,1806.05,945.18
285,316.45,veh79,1859.9,931.98
285,175.28,veh8,862.02,690.79
285,41.52,veh80,2267.7,791.32
285,79.48,veh81,1430.22,707.46
285,228.83,veh82,1760.77,918.95
285,236.67,veh83,1837.09,687.92
285,175.24,veh84,861.4,698.27
285,38.44,veh85,2247.97,768.18
285,280.69,veh86,1815.72,962.29
285,256.58,veh87,226.05,1315.71
285,319.78,veh88,1874.14,915.6
285,178.79,veh89,848.42,869
285,85.13,veh90,1003.76,663.23
285,91.43,veh91,741.51,845.12
285,58.86,veh92,1568.95,777.86
285,50.73,veh94,1789.07,931.29
285,321.77,veh95,1802.96,1019.38
285,54.34,veh96,1701.85,852.5
285,232.11,veh97,1876.23,1022.03
285,83.88,veh98,1202.51,687.63
285,321.1,veh99,2017.75,751.04
286,265.4,bus0,816.93,681.48
286,240.53,bus10,1620.52,812.33
286,85.36,bus11,1405.66,704.76
286,265.75,bus13,1406.15,716.71
286,322.57,bus14,1762.96,1070.47
286,141.94,bus15,2077.32,655.64
286,85.24,bus16,1107.4,896.91
286,305.78,bus17,1700.81,1354
286,175.28,bus18,1174.7,545.47
286,174.88,bus19,1254.13,584
286,197.96,bus2,1966.89,773.55
286,301.44,bus20,1826.85,959.64
286,321.27,bus21,1999.73,773.49
286,76.89,bus22,640.86,1408.7
286,239.07,bus23,1474.17,730.38
286,232.12,bus24,1850.35,993.79
286,152,bus25,1713.87,1104.37
286,59.24,bus26,1568.42,770.07
286,232.12,bus27,1846.42,998.84
286,232.39,bus28,1967.99,1084.68
286,240.6,bus29,1533.53,765.33
286,57.12,bus3,1893.86,1221.67
286,205.94,bus31,2028,1417.25
286,172.91,bus32,721.14,831.54
286,84.96,bus33,830.38,649.67
286,65.01,bus34,337.26,1004.67
286,237.32,bus35,1459.42,989.55
286,118.21,bus36,1389.61,1370.27
286,354.93,bus4,720.09,951.48
286,238.74,bus5,1652.78,831.4
286,50.73,bus6,1800.26,940.44
286,50.72,bus8,1779.98,907.32
286,141.93,bus9,2074.8,653.67
286,357.55,veh0,678.38,1398.95
286,50.73,veh100,1818.17,942.69
286,260.71,veh101,1435.26,718.39
286,356.25,veh102,724.18,834.17
286,82.4,veh103,626.7,1405.4
286,14.55,veh104,2177.86,1665.26
286,321.2,veh105,2144.94,595.39
286,59.11,veh106,1639.53,816.23
286,92.93,veh107,2280.58,1387.29
286,321.59,veh108,1402.83,489.98
286,50.73,veh109,1816.05,945.09
286,144.12,veh11,1964.38,793.54
286,205.7,veh110,2131.31,1328.37
286,51.36,veh111,2183.82,1232.88
286,198.63,veh112,2003.95,1361.57
286,355.87,veh113,731.49,726.69
286,83.64,veh114,1374.61,702.23
286,219.42,veh115,2198.26,741.76
286,136.92,veh116,1760.3,1305.57
286,46.3,veh117,501.01,1097.34
286,81.87,veh118,861.38,652.92
286,52.29,veh119,473.66,1074.41
286,355.87,veh12,730.25,743.97
286,225.1,veh120,2234.43,1309.92
286,200.06,veh121,2009.52,1378.07
286,104.94,veh122,2273.15,502.76
286,308.15,veh123,2368.87,1387.31
286,84.96,veh124,617.77,965.12
286,47.45,veh125,2502.17,978.26
286,214.9,veh126,2548.94,1088.67
286,242.76,veh127,1739.21,1141.18
286,128.79,veh128,2360.8,1368.78
286,175.84,veh129,682.17,1275.66
286,234.06,veh130,2348.4,896.57
286,50.73,veh131,1783.28,926.56
286,355.22,veh132,1179.79,523.06
286,173.86,veh133,967.12,903.68
286,235.46,veh134,2405.96,937.94
286,10.13,veh135,2210.09,495.73
286,60.01,veh136,1307.46,890.36
286,90.03,veh137,175.73,972.08
286,239.85,veh138,1516.69,755.62
286,142.35,veh16,2107.15,823.25
286,265.4,veh23,801.39,680.23
286,264.83,veh25,1072.2,686.24
286,51.02,veh28,1917.13,1022.72
286,265.71,veh31,884,683.51
286,265.4,veh33,802.26,677.09
286,37.47,veh34,2243.45,757.18
286,84.45,veh37,1243.91,691.87
286,37.98,veh38,2395.53,1462.06
286,176.46,veh41,853.16,802.29
286,140.48,veh42,2010.7,744.5
286,322.57,veh45,1731.7,1111.39
286,251.02,veh47,1454.44,722.8
286,355.87,veh48,729.03,760.8
286,78.69,veh5,1043.15,672.97
286,265.76,veh50,1379.82,714.75
286,141.93,veh52,2065.86,665.08
286,235.94,veh53,1685.34,851.68
286,355.21,veh54,703.43,1091.41
286,165.18,veh58,1556.28,1087.75
286,175.83,veh59,731.42,683.26
286,175.87,veh60,730.26,699.24
286,85.11,veh61,1136.7,681.21
286,53.8,veh62,1754.23,890.69
286,85.11,veh63,1115.06,679.36
286,265.7,veh65,583.52,662.87
286,175.88,veh66,727.51,737.44
286,53.8,veh67,1728.67,871.99
286,50.73,veh69,1811.84,949.91
286,265.47,veh7,1345.95,711.84
286,239.07,veh72,1494.68,742.66
286,37.47,veh73,2229.16,738.53
286,84.89,veh74,892.8,653.35
286,128.15,veh75,2509.56,1250.47
286,52.3,veh76,1886.02,997.96
286,177.42,veh77,706.02,984.49
286,50.73,veh78,1806.05,945.18
286,316.45,veh79,1850.96,941.39
286,175.28,veh8,862.02,690.79
286,37.07,veh80,2276.99,802.02
286,76.51,veh81,1442.65,710.03
286,228.8,veh82,1750.54,909.99
286,236.67,veh83,1829.77,683.11
286,175.24,veh84,861.4,698.27
286,40.26,veh85,2256.74,778.54
286,236.8,veh86,1803.58,956.39
286,256.55,veh87,214.23,1312.88
286,319.78,veh88,1865.62,925.67
286,173.93,veh89,849.06,862.83
286,85.13,veh90,1017.26,664.38
286,85.48,veh91,749.65,845.6
286,57.88,veh92,1580.23,784.78
286,50.73,veh94,1789.07,931.29
286,321.76,veh95,1794.95,1029.55
286,54.3,veh96,1711.63,859.52
286,232.12,veh97,1869.48,1012.73
286,84,veh98,1215.2,688.98
286,321.1,veh99,2017.02,751.94
287,265.4,bus0,809.84,680.91
287,240.53,bus10,1608.75,805.68
287,85.32,bus11,1410.75,705.18
287,265.75,bus13,1394.02,715.81
287,322.59,bus14,1755.48,1080.26
287,141.94,bus15,2077.32,655.64
287,85.12,bus16,1115.19,897.58
287,305.78,bus17,1700.81,1354
287,175.22,bus18,1175.38,537.31
287,174.89,bus19,1254.85,575.95
287,230.07,bus2,1961.14,769.67
287,276.92,bus20,1813.72,961.49
287,321.27,bus21,1994.88,779.54
287,76.89,bus22,640.86,1408.7
287,243.55,bus23,1466.69,727.01
287,232.12,bus24,1850.35,993.79
287,142.1,bus25,1716.31,1096.02
287,58.74,bus26,1580.36,777.31
287,232.12,bus27,1846.42,998.84
287,232.39,bus28,1957.19,1076.36
287,240.17,bus29,1526.9,761.53
287,52.93,bus3,1905.01,1229.92
287,205.94,bus31,2024.47,1409.98
287,176.22,bus32,721.66,823.81
287,84.96,bus33,844.17,650.89
287,65.01,bus34,344.79,1008.18
287,237.45,bus35,1457.28,988.19
287,121.47,bus36,1395.52,1366.37
287,153.58,bus37,530.13,1366.58
287,349.71,bus4,718.02,962.39
287,238.74,bus5,1641.17,824.35
287,50.73,bus6,1800.26,940.44
287,50.71,bus8,1790.45,915.89
287,141.93,bus9,2074.8,653.67
287,357.55,veh0,678.38,1398.95
287,50.73,veh100,1818.17,942.69
287,269.44,veh101,1422.86,717.12
287,356.25,veh102,723.91,838.36
287,82.4,veh103,626.7,1405.4
287,14.55,veh104,2180.06,1673.75
287,321.2,veh105,2144.94,595.39
287,57.4,veh106,1651.5,819.99
287,92.93,veh107,2280.59,1387.29
287,339.17,veh108,1400.45,496.23
287,50.73,veh109,1816.05,945.1
287,143.37,veh11,1964.62,793.26
287,207.18,veh110,2127.68,1321.26
287,51.57,veh111,2185.2,1233.96
287,198.63,veh112,2001.22,1353.46
287,355.87,veh113,730.94,734.36
287,85.32,veh114,1381.16,702.76
287,221.48,veh115,2190.26,732.3
287,149.09,veh116,1763.99,1299.71
287,47.8,veh117,507.43,1103.3
287,81.69,veh118,874.72,654.85
287,52.29,veh119,480.28,1079.54
287,355.87,veh12,729.68,751.88
287,225.1,veh120,2225.41,1300.93
287,198.63,veh121,2006.97,1370.51
287,104.94,veh122,2286.62,499.17
287,308.15,veh123,2364,1391.14
287,81.06,veh124,625.88,966.18
287,46.99,veh125,2503.88,979.89
287,214.9,veh126,2543.54,1080.93
287,242.76,veh127,1735.49,1139.26
287,128.51,veh128,2371.62,1360.13
287,165.33,veh129,685.71,1261.47
287,234.06,veh130,2335.51,887.22
287,50.73,veh131,1783.28,926.56
287,355.22,veh132,1179.32,528.67
287,169.96,veh133,968.27,896.17
287,234.57,veh134,2394.83,930.15
287,10.13,veh135,2211.78,505.18
287,33.54,veh136,1307.97,892.84
287,90.03,veh137,183.71,972.08
287,239.85,veh138,1515.22,754.77
287,142.35,veh16,2111.35,817.81
287,265.4,veh23,794.48,679.67
287,265.08,veh25,1061.6,685.33
287,49.74,veh28,1919.9,1025.07
287,265.6,veh31,872.28,682.62
287,266.36,veh33,793.26,676.45
287,39.83,veh34,2252.03,768.04
287,84.72,veh37,1257.7,693.18
287,37.97,veh38,2403.4,1472.15
287,176.46,veh41,853.92,790.1
287,141.09,veh42,2019.48,733.61
287,322.6,veh45,1726.98,1117.56
287,254.02,veh47,1445.76,720.11
287,356.08,veh48,728.46,769.01
287,84.55,veh5,1053.89,673.99
287,264.44,veh50,1368.84,713.82
287,141.93,veh52,2065.86,665.08
287,238.74,veh53,1672.21,843.19
287,355.21,veh54,703.27,1093.3
287,160.69,veh58,1558.43,1081.61
287,175.83,veh59,731.42,683.26
287,175.86,veh60,730.64,693.94
287,85.11,veh61,1145.86,682
287,50.76,veh62,1765.19,895.23
287,85.11,veh63,1127.22,680.4
287,265.7,veh65,570.18,661.87
287,175.88,veh66,728.05,729.86
287,53.8,veh67,1738.93,879.5
287,50.73,veh69,1811.84,949.91
287,265.47,veh7,1333.73,710.87
287,239.07,veh72,1487.45,738.33
287,37.47,veh73,2236.78,748.48
287,84.89,veh74,906.8,654.6
287,128.48,veh75,2518.85,1243.1
287,51.51,veh76,1895.57,1005.53
287,177.62,veh77,706.34,977
287,50.73,veh78,1806.05,945.18
287,308.03,veh79,1841.86,949.9
287,175.28,veh8,862.02,690.79
287,43.35,veh80,2285.25,812.31
287,79.53,veh81,1455.25,712.75
287,225.17,veh82,1741.22,901.1
287,236.67,veh83,1822.35,678.23
287,175.24,veh84,861.4,698.27
287,40.26,veh85,2265.24,788.57
287,228.83,veh86,1793.9,947.92
287,256.55,veh87,202.37,1310.05
287,325.71,veh88,1858.13,936.03
287,174.24,veh89,849.89,855.18
287,60.2,veh90,1029.53,668.14
287,85.48,veh91,758.17,846.27
287,57.88,veh92,1591.34,791.76
287,50.73,veh94,1789.07,931.29
287,321.76,veh95,1786.62,1040.12
287,53.8,veh96,1721.34,866.63
287,232.12,veh97,1860.97,1006.11
287,84.22,veh98,1226.81,690.17
287,321.1,veh99,2016.78,752.24
288,265.4,bus0,802.85,680.35
288,240.53,bus10,1596.95,799.02
288,85.32,bus11,1416.63,705.66
288,265.76,bus13,1381.86,714.9
288,322.64,bus14,1750.21,1087.16
288,141.94,bus15,2077.32,655.64
288,85.13,bus16,1123.11,898.25
288,305.78,bus17,1700.81,1354
288,175.22,bus18,1176.03,529.52
288,174.92,bus19,1255.55,568.05
288,237.24,bus2,1954.7,765.52
288,241.06,bus20,1802.45,955.4
288,321.27,bus21,1989.51,786.24
288,76.89,bus22,640.86,1408.7
288,250.88,bus23,1458.98,724.36
288,232.12,bus24,1850.35,993.79
288,142.1,bus25,1721.11,1089.86
288,57.89,bus26,1591.8,784.49
288,232.12,bus27,1846.42,998.84
288,232.86,bus28,1946.12,1067.96
288,240.14,bus29,1522.86,759.2
288,52.14,bus3,1915.52,1238.1
288,205.94,bus31,2021.01,1402.87
288,176.26,bus32,722.2,815.53
288,83.52,bus33,857.49,652.37
288,65.01,bus34,352.32,1011.69
288,237.45,bus35,1455.07,986.77
288,123.6,bus36,1402.29,1361.87
288,153.58,bus37,530.54,1365.75
288,345.27,bus4,714.96,974.05
288,239.36,bus5,1629.29,817.29
288,50.73,bus6,1800.26,940.44
288,50.71,bus8,1801.12,924.61
288,141.93,bus9,2074.8,653.67
288,357.55,veh0,678.38,1398.95
288,50.73,veh100,1818.17,942.69
288,265.75,veh101,1410.75,717.05
288,5.29,veh102,724.35,844.05
288,82.4,veh103,626.7,1405.4
288,14.55,veh104,2182.32,1682.47
288,321.2,veh105,2144.94,595.39
288,57.4,veh106,1662.22,826.85
288,92.93,veh107,2280.6,1387.29
288,339.17,veh108,1397.89,502.95
288,50.73,veh109,1816.05,945.1
288,143.26,veh11,1964.65,793.22
288,207.18,veh110,2123.67,1313.45
288,51.69,veh111,2185.44,1234.14
288,199.88,veh112,1998.39,1345.41
288,355.87,veh113,730.31,743.08
288,85.3,veh114,1389.72,706.67
288,221.57,veh115,2181.78,723.9
288,156.72,veh116,1767.01,1293.28
288,48.38,veh117,513.36,1108.59
288,84.89,veh118,887.94,656.13
288,52.29,veh119,487.37,1085.01
288,355.87,veh12,729.14,759.32
288,225.05,veh120,2216.97,1292.51
288,198.63,veh121,2004.18,1362.23
288,104.94,veh122,2299.97,495.61
288,308.15,veh123,2361.65,1392.98
288,80.68,veh124,633.69,967.44
288,46.7,veh125,2504.57,980.55
288,214.9,veh126,2540.71,1076.88
288,242.76,veh127,1734.53,1138.77
288,128.15,veh128,2382.52,1351.55
288,175.2,veh129,683.7,1247.61
288,229.48,veh130,2323.01,879.37
288,50.73,veh131,1783.28,926.56
288,355.22,veh132,1178.79,534.93
288,164.6,veh133,969.1,893.16
288,234.06,veh134,2383.73,922.18
288,10.13,veh135,2212.73,510.52
288,276.83,veh136,1304.44,892.31
288,90.03,veh137,190.73,972.08
288,239.85,veh138,1511.8,752.78
288,343.75,veh139,2463.29,626.61
288,142.35,veh16,2116.03,811.75
288,280.51,veh23,786.57,680.58
288,265.08,veh25,1050.98,684.42
288,48.17,veh28,1924.32,1029.01
288,265.69,veh31,862.98,681.93
288,274.17,veh33,784.82,677.34
288,40.27,veh34,2260.67,778.23
288,84.72,veh37,1271.28,694.43
288,37.98,veh38,2410.97,1481.84
288,175.81,veh41,854.75,778.34
288,141.33,veh42,2028.41,722.52
288,337.19,veh45,1723.31,1124.39
288,260.71,veh47,1435.49,718.43
288,356.08,veh48,727.98,776.09
288,84.55,veh5,1064.77,675.02
288,265.07,veh50,1357.83,712.78
288,141.93,veh52,2065.86,665.08
288,238.74,veh53,1659.42,835.42
288,355.21,veh54,703.26,1093.34
288,159.73,veh58,1561.24,1073.83
288,175.83,veh59,731.42,683.26
288,175.86,veh60,730.79,691.92
288,85.11,veh61,1151.18,682.45
288,50.71,veh62,1775.44,903.6
288,85.11,veh63,1135.89,681.14
288,265.7,veh65,558.43,660.98
288,175.88,veh66,728.57,722.62
288,53.8,veh67,1749.14,886.97
288,50.73,veh69,1811.84,949.91
288,265.97,veh7,1322.29,710.04
288,239.07,veh72,1480.62,734.24
288,37.47,veh73,2245.32,759.62
288,84.89,veh74,920.63,655.84
288,129.16,veh75,2524.81,1238.26
288,51.51,veh76,1904.3,1012.46
288,177.97,veh77,706.44,974
288,50.73,veh78,1806.05,945.18
288,306.04,veh79,1831.23,957.64
288,175.28,veh8,862.02,690.79
288,43.96,veh80,2295.18,822.6
288,70.79,veh81,1467.59,717.05
288,225.17,veh82,1731.95,891.88
288,236.67,veh83,1815.36,673.63
288,175.24,veh84,861.4,698.27
288,42.81,veh85,2273.85,797.88
288,228.83,veh86,1783.37,938.72
288,256.31,veh87,190.27,1307.11
288,343.67,veh88,1851.57,948.82
288,176.46,veh89,850.53,844.96
288,72.88,veh90,1041.32,672.79
288,85.48,veh91,766.22,846.91
288,61.26,veh92,1603.2,798.61
288,50.73,veh94,1789.07,931.29
288,321.76,veh95,1778.48,1050.45
288,53.8,veh96,1730.36,873.22
288,232.12,veh97,1853.44,1000.25
288,84.28,veh98,1238.3,691.32
288,321.1,veh99,2016.74,752.29
289,265.4,bus0,795.12,679.73
289,240.53,bus10,1585.23,792.39
289,85.32,bus11,1423.27,706.2
289,265.35,bus13,1369.71,713.92
289,322.64,bus14,1745.39,1093.47
289,141.94,bus15,2077.32,655.64
289,85.13,bus16,1131.09,898.93
289,305.78,bus17,1700.81,1354
289,175.22,bus18,1176.68,521.8
289,174.53,bus19,1256.33,560.23
289,237.21,bus2,1947.85,761.11
289,228.83,bus20,1792.36,946.58
289,321.27,bus21,1983.72,793.46
289,76.89,bus22,641.8,1408.92
289,251.02,bus23,1451.14,721.67
289,232.12,bus24,1850.35,993.79
289,142.1,bus25,1725.96,1083.63
289,59.28,bus26,1603.34,791.38
289,232.12,bus27,1846.42,998.84
289,232.96,bus28,1935.06,1059.61
289,240.05,bus29,1519.3,757.13
289,52.14,bus3,1926.22,1246.42
289,205.94,bus31,2017.45,1395.55
289,176.26,bus32,722.73,807.43
289,81.87,bus33,870.58,654.24
289,65.01,bus34,359.35,1014.97
289,237.45,bus35,1452.84,985.35
289,124.44,bus36,1408.87,1357.28
289,153.58,bus37,531.39,1364.05
289,354.95,bus4,713.81,986.88
289,240.53,bus5,1617.66,810.72
289,50.73,bus6,1800.26,940.44
289,50.71,bus8,1810.1,931.96
289,141.93,bus9,2074.8,653.67
289,357.55,veh0,678.38,1398.95
289,50.73,veh100,1818.17,942.69
289,265.75,veh101,1398.87,716.17
289,10.63,veh102,725.69,851.42
289,82.4,veh103,626.7,1405.4
289,14.55,veh104,2184.52,1690.92
289,321.2,veh105,2144.94,595.39
289,57.4,veh106,1672.88,833.67
289,92.93,veh107,2280.6,1387.29
289,339.87,veh108,1395.33,509.86
289,50.73,veh109,1816.05,945.1
289,143.26,veh11,1964.65,793.22
289,207.18,veh110,2119.87,1306.05
289,51.7,veh111,2185.46,1234.15
289,200.42,veh112,1994.92,1336.08
289,355.87,veh113,729.77,750.63
289,85.39,veh114,1400.98,707.59
289,216.53,veh115,2174.69,714.36
289,159.01,veh116,1769.4,1287.06
289,49.32,veh117,519.49,1113.86
289,84.89,veh118,901.35,657.33
289,50,veh119,494.24,1090.58
289,356.08,veh12,728.57,767.39
289,225,veh120,2208.76,1284.3
289,198.63,veh121,2001.35,1353.84
289,104.95,veh122,2308.97,493.2
289,308.15,veh123,2361.59,1393.03
289,87.65,veh124,642.35,968.39
289,47.55,veh125,2506.36,982.09
289,214.9,veh126,2540.47,1076.52
289,242.61,veh127,1733.79,1138.38
289,128.15,veh128,2392.69,1343.57
289,175.2,veh129,684.89,1233.46
289,229.48,veh130,2311.56,869.58
289,50.73,veh131,1783.28,926.56
289,355.22,veh132,1178.25,541.41
289,164.6,veh133,969.18,892.86
289,234.06,veh134,2373.24,914.57
289,356.6,veh135,2212.34,514.83
289,240.03,veh136,1299.3,889.35
289,90.03,veh137,198.36,972.07
289,239.87,veh138,1506.36,749.62
289,339.45,veh139,2462.24,628.89
289,142.35,veh16,2120.4,806.08
289,265.83,veh23,779.38,680.15
289,273.11,veh25,1039.54,684.68
289,48.17,veh28,1930.15,1034.23
289,265.69,veh31,854.64,681.3
289,265.83,veh33,776.11,676.7
289,40.76,veh34,2269.27,788.32
289,84.72,veh37,1284.17,695.63
289,37.98,veh38,2418.75,1491.81
289,175.21,veh41,855.71,766.14
289,141.36,veh42,2036.83,711.98
289,44.22,veh45,1727.87,1130.84
289,266.9,veh47,1423.45,717
289,356.26,veh48,727.45,784.21
289,84.59,veh5,1075.5,676.04
289,265.47,veh50,1346.45,711.88
289,141.93,veh52,2065.86,665.08
289,238.74,veh53,1646.29,827.45
289,355.21,veh54,703.15,1094.73
289,158.51,veh58,1563.98,1066.86
289,175.83,veh59,731.42,683.26
289,175.86,veh60,730.83,691.27
289,85.07,veh61,1152.86,682.6
289,50.71,veh62,1785.53,911.86
289,85.11,veh63,1142.4,681.7
289,265.7,veh65,550.71,660.4
289,175.88,veh66,729.14,714.7
289,86.6,veh67,1759.67,891.27
289,50.73,veh69,1811.84,949.91
289,265.97,veh7,1310.51,709.21
289,239.07,veh72,1473.99,730.27
289,40.27,veh73,2253.8,770.12
289,84.89,veh74,933.59,657
289,129.91,veh75,2531.84,1232.43
289,51.51,veh76,1912.58,1019.05
289,178,veh77,706.45,973.74
289,50.73,veh78,1806.05,945.18
289,285.34,veh79,1818.83,961.84
289,172.95,veh8,862.43,688.35
289,43.95,veh80,2304.81,832.59
289,60.55,veh81,1479.44,722.17
289,223.62,veh82,1722.59,882.39
289,236.67,veh83,1808.3,668.99
289,175.24,veh84,861.4,698.27
289,37.51,veh85,2281.47,808.26
289,228.83,veh86,1773.43,930.02
289,256.31,veh87,177.61,1304.03
289,11.61,veh88,1850.84,963.97
289,176.46,veh89,851.28,832.68
289,84.55,veh90,1053.32,673.93
289,85.48,veh91,773.66,847.49
289,59.16,veh92,1614.61,805.07
289,50.73,veh94,1789.07,931.29
289,322.19,veh95,1770.24,1060.97
289,53.8,veh96,1740.35,880.54
289,232.12,veh97,1849.47,997.16
289,84.45,veh98,1250.46,692.51
289,321.1,veh99,2016.74,752.29
290,271.81,bus0,788.25,680.5
290,240.53,bus10,1573.31,785.66
290,81.89,bus11,1430.57,707.53
290,264.54,bus13,1357.68,712.77
290,322.63,bus14,1740.68,1099.64
290,141.94,bus15,2077.32,655.64
290,83.41,bus16,1138.84,899.95
290,305.78,bus17,1700.81,1354
290,175.22,bus18,1177.33,514.04
290,174.33,bus19,1257.14,552.03
290,237.2,bus2,1941.18,756.81
290,228.83,bus20,1782.17,937.66
290,321.27,bus21,1977.35,801.4
290,77.54,bus22,643.51,1409.18
290,254.53,bus23,1442.98,719.65
290,232.12,bus24,1850.35,993.79
290,142.1,bus25,1730.74,1077.49
290,60.89,bus26,1615.19,797.97
290,232.12,bus27,1846.42,998.84
290,232.35,bus28,1924.45,1051.45
290,239.91,bus29,1515.02,754.65
290,52.08,bus3,1937.08,1254.88
290,205.94,bus31,2013.92,1388.3
290,176.26,bus32,723.24,799.58
290,83.8,bus33,884.82,652.64
290,65.01,bus34,366.59,1018.34
290,237.25,bus35,1450.66,983.91
290,127.5,bus36,1414.99,1352.45
290,153.58,bus37,532.62,1361.57
290,354.98,bus4,712.63,1000.43
290,240.53,bus5,1605.89,804.06
290,50.73,bus6,1800.26,940.44
290,50.71,bus8,1816.17,936.93
290,141.93,bus9,2074.8,653.67
290,357.55,veh0,678.38,1398.95
