timestep_time,vehicle_angle,vehicle_id,vehicle_x,vehicle_y
189,175.63,veh40,1551.55,745.73
189,265.37,veh41,1502.51,1227.68
189,73.78,veh43,1234.63,1077.78
189,250.49,veh44,975.57,1003.7
189,48.77,veh45,2358.55,1228
189,85.87,veh46,1607.86,1634.37
189,53.56,veh47,940.75,980.94
189,142.89,veh48,938.81,1011.64
189,265.18,veh49,1542.24,1230.94
189,144.19,veh5,1031.21,881.49
189,253.15,veh51,1495.57,1532.41
189,85.57,veh52,1722.85,1654.83
189,28.54,veh53,2486.83,982.08
189,201.1,veh54,583.93,1198.27
189,356.25,veh55,878.42,1807.19
189,350.48,veh56,1248.79,1092.21
189,85.14,veh58,805.13,1715.06
189,53.56,veh59,934.72,976.48
189,175.98,veh61,1500.75,1404.27
189,265.18,veh62,1572.57,1233.5
189,85.37,veh63,1521.08,1225.98
189,85.05,veh64,1852.25,1667.28
189,142.86,veh65,940.79,1003.73
189,84.68,veh66,1000.06,1589.93
189,205.29,veh67,2029.19,1225.52
189,253.39,veh68,1014.95,1756.48
189,265.18,veh69,1593.65,1235.27
189,349.61,veh7,1501.43,1432.3
189,51.9,veh70,605.32,1449.62
189,53.57,veh72,928.68,972.03
189,265.48,veh74,1223.68,1205.61
189,127.05,veh75,1100.87,1603.65
189,265.83,veh76,1787.77,1251.31
189,332.06,veh9,960.39,992.96
190,85.39,veh0,1125.97,1604.27
190,323.86,veh10,1056.87,863.87
190,356.25,veh11,878.99,1798.47
190,323.41,veh13,1069.03,847.26
190,208.52,veh14,2406.05,844.28
190,136.1,veh15,1473.7,1401.03
190,322.97,veh16,1082.73,829
190,144.19,veh17,1026.23,888.4
190,208.76,veh19,2300.01,656.09
190,169.79,veh2,1246.29,1087.54
190,142.89,veh23,943.34,1005.66
190,253.77,veh24,1231.54,1080.22
190,247.53,veh28,968.59,1000.95
190,318.05,veh29,743.57,1283.82
190,145.26,veh32,2369.17,1607.89
190,265.18,veh33,1612.05,1236.83
190,200.73,veh35,500.31,977.19
190,265.37,veh36,1512.06,1228.46
190,85.32,veh37,1756.04,1245.58
190,172.22,veh39,2034.37,1236.49
190,255.1,veh4,1484.95,1639.99
190,175.61,veh40,1552.18,737.61
190,266.01,veh41,1490.31,1226.8
190,73.78,veh43,1242.63,1080.11
190,250.49,veh44,975.57,1003.7
190,48.77,veh45,2364.2,1232.94
190,85.87,veh46,1607.89,1634.37
190,53.56,veh47,940.75,980.94
190,142.89,veh48,938.81,1011.64
190,265.18,veh49,1532.01,1230.07
190,143.77,veh5,1037.8,872.45
190,198.58,veh51,1491.6,1525.88
190,85.96,veh52,1724.08,1654.9
190,28.54,veh53,2490.31,988.47
190,201.06,veh54,579.92,1187.86
190,356.25,veh55,878.03,1813.12
190,344.09,veh56,1246.19,1101.36
190,85.21,veh58,813.63,1715.77
190,53.56,veh59,934.72,976.48
190,175.98,veh61,1501.71,1390.67
190,265.18,veh62,1561.33,1232.55
190,85.33,veh63,1532.5,1226.9
190,85.05,veh64,1865.85,1668.46
190,142.86,veh65,940.79,1003.73
190,84.72,veh66,1008.61,1590.72
190,205.26,veh67,2023.87,1214.25
190,253.4,veh68,1007.58,1754.28
190,265.18,veh69,1582.7,1234.35
190,297.73,veh7,1495.86,1436.39
190,64.15,veh70,613.09,1453.5
190,53.57,veh72,928.68,972.03
190,265.48,veh74,1223.68,1205.61
190,91.92,veh75,1108.08,1602.82
190,265.6,veh76,1774.82,1250.32
190,332.06,veh9,958.7,996.16
191,85.35,veh0,1133.62,1604.89
191,323.86,veh10,1050.59,872.48
191,356.25,veh11,878.58,1804.72
191,323.86,veh13,1062.5,856.16
191,208.52,veh14,2406.05,844.28
191,136.1,veh15,1475.36,1399.31
191,322.97,veh16,1075.22,838.96
191,144.19,veh17,1032.76,879.34
191,208.76,veh19,2296.57,649.82
191,227.23,veh2,1242.58,1083.51
191,142.89,veh23,943.34,1005.66
191,253.77,veh24,1221.93,1077.43
191,247.53,veh28,968.59,1000.95
191,323.86,veh29,736.9,1292.78
191,129.46,veh32,2373.51,1604.05
191,265.18,veh33,1600,1235.81
191,200.73,veh35,494.69,962.34
191,265.38,veh36,1499.91,1227.47
191,85.31,veh37,1772.05,1246.89
191,205.29,veh39,2030.28,1227.83
191,255.51,veh4,1477.12,1637.71
191,175.62,veh40,1552.76,729.99
191,265.61,veh41,1477.07,1225.83
191,43.41,veh43,1248.99,1084.93
191,250.49,veh44,975.57,1003.7
191,48.77,veh45,2370.09,1238.1
191,85.87,veh46,1607.89,1634.37
191,53.56,veh47,940.75,980.94
191,142.89,veh48,938.81,1011.64
191,265.37,veh49,1520.96,1229.18
191,143.36,veh5,1044.23,863.74
191,175.42,veh51,1491.92,1518.41
191,86.03,veh52,1724.22,1654.9
191,28.51,veh53,2493.68,994.68
191,201.01,veh54,575.75,1177.03
191,356.25,veh55,877.65,1819.04
191,344.09,veh56,1243.05,1112.35
191,85.21,veh58,822.29,1716.49
191,53.56,veh59,934.72,976.48
191,175.89,veh61,1502.61,1377.95
191,265.18,veh62,1549.96,1231.59
191,85.18,veh63,1545.88,1228.03
191,85.05,veh64,1879.7,1669.66
191,142.86,veh65,940.79,1003.73
191,84.73,veh66,1016.38,1591.44
191,205.29,veh67,2017.44,1200.65
191,253.4,veh68,999.55,1751.88
191,265.18,veh69,1571.66,1233.42
191,265.92,veh7,1488.33,1436.18
191,145.69,veh70,617.12,1447.6
191,53.57,veh72,928.68,972.03
191,263.87,veh74,1221.72,1205.31
191,85.34,veh75,1116.37,1603.49
191,265.32,veh76,1761.37,1249.23
191,240.44,veh9,954.13,993.92
192,85.41,veh0,1141.87,1605.55
192,323.95,veh10,1043.63,882.02
192,356.25,veh11,878.19,1810.76
192,323.86,veh13,1056.04,865.01
192,206.4,veh14,2405.11,842.17
192,136.1,veh15,1476.64,1397.98
192,323.41,veh16,1068.33,848.2
192,143.77,veh17,1038.65,871.3
192,208.76,veh19,2293.96,645.08
192,253.77,veh2,1237.04,1081.83
192,142.89,veh23,943.34,1005.66
192,253.77,veh24,1210.19,1074.01
192,247.53,veh28,968.59,1000.95
192,323.86,veh29,729.84,1302.45
192,81.13,veh32,2380.72,1604.13
192,265.18,veh33,1587.48,1234.75
192,199.11,veh35,489.48,947.83
192,266.01,veh36,1486.47,1226.53
192,85.63,veh37,1787.69,1248.1
192,205.25,veh39,2025.33,1217.35
192,264.48,veh4,1469.62,1636.81
192,175.63,veh40,1553.33,722.54
192,265.61,veh41,1464.17,1224.84
192,350.25,veh43,1248.76,1092.35
192,250.49,veh44,975.57,1003.7
192,48.77,veh45,2375.57,1242.91
192,85.87,veh46,1607.89,1634.37
192,53.56,veh47,940.75,980.94
192,142.89,veh48,938.81,1011.64
192,265.37,veh49,1509.1,1228.22
192,143.35,veh5,1050.66,855.09
192,175.42,veh51,1492.65,1509.34
192,86.03,veh52,1724.23,1654.9
192,28.12,veh53,2496.95,1000.79
192,201,veh54,571.71,1166.49
192,356.25,veh55,877.21,1825.7
192,344.1,veh56,1239.51,1124.8
192,85.21,veh58,831.15,1717.24
192,53.56,veh59,934.72,976.48
192,174.87,veh61,1503.73,1364.55
192,265.18,veh62,1538.29,1230.6
192,85.18,veh63,1560.85,1229.29
192,86.34,veh64,1893.56,1670.73
192,142.86,veh65,940.79,1003.73
192,84.73,veh66,1025.16,1592.25
192,206.13,veh67,2010.87,1187
192,253.4,veh68,992.52,1749.79
192,265.18,veh69,1560.44,1232.47
192,265.1,veh7,1479.9,1435.45
192,145.69,veh70,622.34,1439.95
192,53.57,veh72,928.68,972.03
192,257.01,veh74,1218.35,1204.45
192,85.39,veh75,1124.51,1604.15
192,265.32,veh76,1747.72,1248.11
192,237.56,veh9,948.37,990.3
193,85.41,veh0,1150.54,1606.25
193,324.04,veh10,1037.4,890.61
193,356.25,veh11,877.8,1816.74
193,323.88,veh13,1049.23,874.33
193,194.88,veh14,2404.26,838.51
193,136.1,veh15,1478.13,1396.43
193,323.86,veh16,1061.55,857.46
193,143.35,veh17,1044.84,862.92
193,208.17,veh19,2290.25,638.18
193,253.77,veh2,1229.81,1079.72
193,142.89,veh23,943.34,1005.66
193,253.77,veh24,1197.1,1070.2
193,247.53,veh28,968.59,1000.95
193,323.86,veh29,722.7,1312.23
193,82.92,veh32,2389.5,1606.18
193,265.18,veh33,1575.88,1233.77
193,200.41,veh35,484.05,933.08
193,265.61,veh36,1474.17,1225.6
193,85.83,veh37,1803.83,1249.27
193,205.29,veh39,2019.47,1204.94
193,265.46,veh4,1462.21,1636.23
193,175.62,veh40,1553.92,714.85
193,265.35,veh41,1451.1,1223.78
193,344.09,veh43,1246.17,1101.42
193,250.49,veh44,975.57,1003.7
193,48.77,veh45,2381.24,1247.88
193,85.87,veh46,1607.89,1634.37
193,53.56,veh47,940.75,980.94
193,142.89,veh48,938.81,1011.64
193,265.91,veh49,1495.26,1227.14
193,143.35,veh5,1057.01,846.56
193,175.42,veh51,1493.53,1498.35
193,86.03,veh52,1724.24,1654.9
193,27.79,veh53,2500.23,1007
193,201.01,veh54,567.69,1156.02
193,355.35,veh55,876.73,1831.81
193,344.1,veh56,1235.47,1139
193,85.21,veh58,838.95,1717.89
193,53.56,veh59,934.72,976.48
193,174.87,veh61,1504.95,1351.04
193,265.35,veh62,1526.48,1229.62
193,85.18,veh63,1575.54,1230.53
193,86.38,veh64,1907.14,1671.6
193,142.86,veh65,940.79,1003.73
193,84.73,veh66,1032.87,1592.96
193,206.06,veh67,2004.21,1173.4
193,253.45,veh68,984.84,1747.5
193,265.18,veh69,1547.84,1231.41
193,265.1,veh7,1471.36,1434.72
193,145.69,veh70,628.89,1430.35
193,53.57,veh72,928.68,972.03
193,214.03,veh74,1215.2,1200.12
193,85.36,veh75,1132.53,1604.8
193,265.32,veh76,1734.12,1246.99
193,235.74,veh9,944.59,987.71
194,85.41,veh0,1158.52,1606.89
194,324.04,veh10,1030.75,899.78
194,356.25,veh11,877.35,1823.58
194,323.95,veh13,1042.91,883.01
194,147.7,veh14,2406.9,833.21
194,136.1,veh15,1479.82,1394.67
194,323.86,veh16,1054.86,866.62
194,143.35,veh17,1051.39,854.12
194,207.71,veh19,2286.94,631.91
194,253.77,veh2,1220.67,1077.06
194,142.86,veh23,944.28,1004.41
194,253.77,veh24,1184.4,1066.5
194,247.53,veh28,968.59,1000.95
194,323.86,veh29,715.84,1321.62
194,119.21,veh32,2400.07,1601.64
194,265.18,veh33,1564.21,1232.79
194,201.57,veh35,478.18,918.2
194,265.49,veh36,1461.11,1224.59
194,85.83,veh37,1819.17,1250.39
194,205.55,veh39,2013.64,1192.66
194,265.48,veh4,1454.17,1635.59
194,175.62,veh40,1554.56,706.47
194,265.91,veh41,1437.89,1222.81
194,344.09,veh43,1243.17,1111.93
194,250.49,veh44,975.57,1003.7
194,48.29,veh45,2387.57,1253.48
194,85.87,veh46,1607.89,1634.37
194,53.56,veh47,940.75,980.94
194,142.89,veh48,938.81,1011.64
194,265.91,veh49,1482.58,1226.25
194,143.35,veh5,1063.75,837.51
194,175.42,veh51,1494.57,1485.33
194,86.03,veh52,1724.24,1654.9
194,34.75,veh53,2503.61,1011.98
194,201,veh54,563.49,1145.08
194,355.35,veh55,876.19,1838.44
194,344.1,veh56,1231.2,1153.98
194,85.2,veh58,846.94,1718.56
194,53.56,veh59,934.72,976.48
194,180.27,veh61,1505.64,1337.75
194,265.37,veh62,1515.03,1228.7
194,85.18,veh63,1590.24,1231.77
194,86.38,veh64,1921.04,1672.47
194,142.85,veh65,941.65,1002.59
194,84.73,veh66,1040.56,1593.67
194,210.3,veh67,1997.23,1160.42
194,253.77,veh68,977.1,1745.23
194,265.18,veh69,1535.72,1230.39
194,265.1,veh7,1462.86,1433.99
194,144.66,veh70,635.87,1420.47
194,53.57,veh72,928.68,972.03
194,170.03,veh74,1215.88,1194.35
194,85.41,veh75,1140.44,1605.44
194,265.32,veh76,1721.12,1245.93
194,235.59,veh9,944.26,987.48
195,85.41,veh0,1166.6,1607.54
195,323.03,veh10,1024.29,908.43
195,355.58,veh11,876.85,1830.32
195,324.04,veh13,1036.41,891.98
195,116.59,veh14,2413.59,829.47
195,136.1,veh15,1481.49,1392.94
195,323.9,veh16,1048.44,875.43
195,143.35,veh17,1058.21,844.95
195,207.71,veh19,2283.58,625.51
195,253.77,veh2,1210.24,1074.03
195,142.73,veh23,946.39,1001.65
195,253.77,veh24,1171.48,1062.74
195,247.53,veh28,968.59,1000.95
195,323.86,veh29,709.07,1330.89
195,119.21,veh32,2412.47,1594.7
195,265.18,veh33,1551.86,1231.75
195,201.57,veh35,472.53,903.89
195,265.55,veh36,1447.66,1223.51
195,85.83,veh37,1835.27,1251.56
195,206.06,veh39,2007.66,1180.45
195,265.48,veh4,1446.52,1634.99
195,175.61,veh40,1555.2,698.12
195,265.25,veh41,1425.56,1221.81
195,344.1,veh43,1239.55,1124.66
195,250.49,veh44,975.57,1003.7
195,45.52,veh45,2393.38,1259.19
195,85.09,veh46,1610.02,1634.59
195,53.56,veh47,940.75,980.94
195,142.89,veh48,939.53,1010.68
195,265.61,veh49,1469.58,1225.25
195,143.35,veh5,1070.51,828.41
195,175.42,veh51,1495.59,1472.64
195,86.03,veh52,1724.24,1654.9
195,34.75,veh53,2506.44,1016.05
195,199.82,veh54,559.43,1134.12
195,355.35,veh55,875.71,1844.35
195,343.34,veh56,1226.77,1169.12
195,85.19,veh58,855.02,1719.24
195,53.56,veh59,934.72,976.48
195,177.81,veh61,1505.44,1324.55
195,265.37,veh62,1503.25,1227.74
195,85.18,veh63,1605.87,1233.09
195,86.2,veh64,1934.21,1673.34
195,142.73,veh65,943.61,1000.02
195,106.94,veh66,1049.09,1591.23
195,206.01,veh67,1990.23,1147.29
195,253.91,veh68,969.65,1743.08
195,265.37,veh69,1524.11,1229.43
195,265.1,veh7,1457.62,1433.54
195,144.66,veh70,643.14,1410.22
195,53.57,veh72,928.68,972.03
195,163.34,veh74,1218.02,1187.19
195,85.41,veh75,1148.38,1606.07
195,265.32,veh76,1707.18,1244.79
195,235.49,veh9,944.06,987.34
196,85.39,veh0,1175,1608.21
196,323.66,veh10,1017.71,917.36
196,355.35,veh11,876.4,1835.79
196,324.04,veh13,1030.35,900.33
196,117.14,veh14,2418.18,827.12
196,136.1,veh15,1483.21,1391.15
196,323.95,veh16,1042.08,884.16
196,143.35,veh17,1064.57,836.4
196,207.71,veh19,2280.24,619.15
196,253.77,veh2,1198.24,1070.53
196,141.45,veh23,949.97,997.12
196,253.77,veh24,1158.03,1058.83
196,247.53,veh28,968.59,1000.95
196,323.86,veh29,702.53,1339.85
196,119.21,veh32,2425.65,1587.33
196,265.18,veh33,1539.07,1230.67
196,201.6,veh35,466.73,889.24
196,265.84,veh36,1435.63,1222.65
196,85.83,veh37,1850.75,1252.69
196,206.06,veh39,2002.09,1169.06
196,265.48,veh4,1438.01,1634.31
196,175.58,veh40,1555.85,689.67
196,265.25,veh41,1412.78,1220.75
196,344.1,veh43,1235.61,1138.5
196,250.49,veh44,975.57,1003.7
196,45.52,veh45,2399.37,1265.06
196,82.29,veh46,1614.06,1635.14
196,53.56,veh47,940.75,980.94
196,142.89,veh48,941.77,1007.72
196,265.35,veh49,1456.54,1224.22
196,143.35,veh5,1077.2,819.43
196,175.42,veh51,1496.67,1459.1
196,86.87,veh52,1726.64,1655.01
196,34.76,veh53,2507.13,1017.04
196,200.15,veh54,555.48,1123.16
196,355.35,veh55,875.19,1850.74
196,343.34,veh56,1223.02,1181.67
196,85.19,veh58,863.65,1719.97
196,53.56,veh59,934.72,976.48
196,177.07,veh61,1506.09,1311.75
196,266.01,veh62,1491.82,1226.9
196,85.18,veh63,1620.54,1234.33
196,86.2,veh64,1947.7,1674.23
196,142.69,veh65,946.82,995.8
196,84.93,veh66,1056.86,1591.92
196,205.8,veh67,1983.5,1133.36
196,253.91,veh68,962.62,1741.06
196,265.37,veh69,1512.79,1228.51
196,258.15,veh7,1452.58,1432.49
196,144.67,veh70,650.03,1400.49
196,53.57,veh72,928.68,972.03
196,163.34,veh74,1220.85,1177.75
196,85.41,veh75,1156.9,1606.76
196,265.32,veh76,1693.18,1243.64
196,235.48,veh9,944.02,987.31
197,85.33,veh0,1182.77,1608.85
197,323.63,veh10,1011.23,926.16
197,355.35,veh11,875.92,1841.69
197,323.03,veh13,1023.44,909.57
197,98.77,veh14,2421.59,827
197,136.1,veh15,1484.74,1389.56
197,324.04,veh16,1036.16,892.31
197,143.35,veh17,1071.07,827.67
197,207.71,veh19,2276.79,612.58
197,253.77,veh2,1185.26,1066.75
197,126.4,veh23,955.01,992.99
197,253.77,veh24,1144.59,1054.92
197,247.53,veh28,968.59,1000.95
197,323.86,veh29,695.68,1349.22
197,113.17,veh32,2439.38,1580.67
197,265.34,veh33,1526.72,1229.64
197,201.41,veh35,460.87,874.34
197,265.25,veh36,1422.08,1221.52
197,85.83,veh37,1866.82,1253.86
197,210.76,veh39,1995.67,1157.8
197,265.48,veh4,1431.86,1633.83
197,174.29,veh40,1556.53,682.49
197,265.25,veh41,1399.85,1219.68
197,344.1,veh43,1231.61,1152.54
197,250.49,veh44,975.57,1003.7
197,45.52,veh45,2405.49,1271.07
197,75.3,veh46,1620.2,1636.59
197,53.56,veh47,940.75,980.94
197,142.82,veh48,944.98,1003.5
197,265.88,veh49,1444.66,1223.3
197,143.89,veh5,1083.87,810.39
197,175.42,veh51,1497.77,1445.34
197,85.43,veh52,1730.83,1655.38
197,34.78,veh53,2507.51,1017.59
197,200.32,veh54,551.76,1113.06
197,355.35,veh55,874.68,1856.92
197,343.34,veh56,1220.46,1190.23
197,85.19,veh58,871.01,1720.59
197,53.56,veh59,934.72,976.48
197,168.87,veh61,1507.58,1298.85
197,265.7,veh62,1479.87,1226.04
197,85.16,veh63,1630.92,1235.21
197,85.86,veh64,1961.87,1675.25
197,142.97,veh65,950.89,990.42
197,84.93,veh66,1065.33,1592.67
197,205.8,veh67,1976.74,1119.38
197,253.91,veh68,954.88,1738.82
197,265.37,veh69,1500.9,1227.55
197,216.06,veh7,1449.67,1428.79
197,144.64,veh70,657.32,1390.21
197,53.57,veh72,928.68,972.03
197,163.34,veh74,1224.25,1166.39
197,85.41,veh75,1164.68,1607.38
197,265.28,veh76,1679.3,1242.5
197,235.47,veh9,944.01,987.31
198,85.39,veh0,1191.38,1609.55
198,323.63,veh10,1004.29,935.58
198,355.35,veh11,875.37,1848.46
198,323.65,veh13,1016.8,918.6
198,348.91,veh14,2419.86,829.85
198,136.1,veh15,1486.57,1387.66
198,324.01,veh16,1029.09,902.06
198,143.35,veh17,1078.15,818.16
198,207.71,veh19,2273.49,606.29
198,253.77,veh2,1172.45,1063.03
198,100.38,veh23,958.31,992.86
198,253.77,veh24,1132.15,1051.29
198,247.53,veh28,968.59,1000.95
198,323.86,veh29,689.28,1357.99
198,113.17,veh32,2453.45,1574.65
198,265.37,veh33,1514.99,1228.69
198,201.41,veh35,456.05,862.04
198,265.25,veh36,1409.56,1220.48
198,85.83,veh37,1882.65,1255.01
198,205.95,veh39,1989.79,1146.38
198,265.88,veh4,1423.63,1633.21
198,174.77,veh40,1557.23,675.1
198,265.25,veh41,1387.44,1218.64
198,343.34,veh43,1227.43,1166.93
198,250.49,veh44,975.57,1003.7
198,45.52,veh45,2410.85,1276.34
198,78.23,veh46,1627.84,1638.39
198,53.56,veh47,940.75,980.94
198,142.67,veh48,948.81,998.47
198,265.31,veh49,1431.62,1222.31
198,144.2,veh5,1089.91,802.01
198,175.71,veh51,1498.79,1431.98
198,81.68,veh52,1736.56,1656.21
198,34.79,veh53,2507.71,1017.88
198,200.74,veh54,548.02,1103.21
198,355.35,veh55,874.14,1863.64
198,343.34,veh56,1219.19,1194.48
198,84.37,veh58,879.67,1721.39
198,53.56,veh59,934.72,976.48
198,170.98,veh61,1509.97,1285.77
198,265.61,veh62,1467.7,1225.11
198,84.88,veh63,1637.49,1235.8
198,85.86,veh64,1975.65,1676.25
198,143.05,veh65,956,983.63
198,84.93,veh66,1074.13,1593.45
198,205.8,veh67,1970.04,1105.53
198,253.91,veh68,947.79,1736.78
198,266.01,veh69,1488.42,1226.66
198,152.3,veh7,1451.99,1423.97
198,144.28,veh70,664.56,1380.15
198,53.57,veh72,928.68,972.03
198,164.11,veh74,1227.62,1154.89
198,85.42,veh75,1172.22,1607.99
198,265.29,veh76,1667.45,1241.52
198,235.47,veh9,944.01,987.3
199,85.4,veh0,1199.48,1610.2
199,323.63,veh10,997.76,944.45
199,355.35,veh11,874.89,1854.38
199,323.63,veh13,1009.82,928.08
199,297.12,veh14,2414.88,832.41
199,136.1,veh15,1488.11,1386.07
199,323.31,veh16,1022.24,911.2
199,144.11,veh17,1084.61,809.36
199,207.71,veh19,2270.34,600.29
199,253.77,veh2,1159.47,1059.25
199,94.85,veh23,958.84,992.99
199,253.77,veh24,1119.14,1047.51
199,247.53,veh28,968.59,1000.95
199,323.86,veh29,682.28,1367.58
199,113.17,veh32,2467.85,1568.49
199,265.37,veh33,1502.94,1227.72
199,198.78,veh35,453.17,853.76
199,265.25,veh36,1397.4,1219.47
199,85.82,veh37,1897.85,1256.12
199,205.8,veh39,1984.28,1134.98
199,266.15,veh4,1415.84,1632.68
199,175.26,veh40,1557.87,667.42
199,265.25,veh41,1374.53,1217.57
199,343.34,veh43,1224.17,1177.81
199,250.49,veh44,975.57,1003.7
199,45.52,veh45,2416.24,1281.63
199,82.84,veh46,1635.54,1639.41
199,53.56,veh47,940.75,980.94
199,139.59,veh48,951.43,995.48
199,265.25,veh49,1419.58,1221.31
199,144.2,veh5,1096.56,792.79
199,175.98,veh51,1499.71,1419.12
199,81.68,veh52,1744.67,1657.4
199,34.79,veh53,2507.72,1017.89
199,200.74,veh54,543.95,1092.45
199,354.88,veh55,873.54,1870.42
199,359.82,veh56,1218.85,1200.42
199,84.24,veh58,888.42,1722.27
199,53.56,veh59,934.72,976.48
199,175.19,veh61,1511.12,1272.04
199,265.35,veh62,1456.41,1224.21
199,84.9,veh63,1639.57,1235.98
199,85.86,veh64,1989.33,1677.24
199,143.36,veh65,958.5,980.26
199,84.82,veh66,1082.69,1594.22
199,205.8,veh67,1963.45,1091.88
199,253.91,veh68,940.66,1734.72
199,265.61,veh69,1476.74,1225.8
199,142.16,veh7,1453.76,1421.75
199,144.11,veh70,671.8,1370.1
199,53.57,veh72,928.68,972.03
199,164.11,veh74,1230.83,1143.6
199,85.34,veh75,1180.48,1608.66
199,265.38,veh76,1660.09,1240.92
199,235.47,veh9,944,987.3
200,85.4,veh0,1207.57,1610.85
200,323.63,veh10,991.36,953.14
200,355.35,veh11,874.3,1861.6
200,323.63,veh13,1003.24,937.02
200,323.65,veh16,1015.36,920.56
200,144.2,veh17,1090.87,800.68
200,207.71,veh19,2267.09,594.11
200,253.77,veh2,1146.71,1055.53
200,92.75,veh23,959.04,993.04
200,253.64,veh24,1106.16,1043.71
200,247.53,veh28,968.59,1000.95
200,323.86,veh29,675.4,1377
200,106.44,veh32,2481.6,1563.24
200,266.01,veh33,1491.22,1226.86
200,198.8,veh35,451.72,849.49
200,265.25,veh36,1384.74,1218.42
200,85.82,veh37,1913.46,1257.26
200,205.8,veh39,1978.77,1123.58
200,266.16,veh4,1407.68,1632.13
200,175.26,veh40,1558.5,659.79
200,265.35,veh41,1361.82,1216.53
200,343.34,veh43,1221.41,1187.04
200,250.49,veh44,975.57,1003.7
200,45.52,veh45,2421.64,1286.93
200,67.58,veh46,1642.76,1642.39
200,53.56,veh47,940.75,980.94
200,139.11,veh48,951.8,995.06
200,265.25,veh49,1407.26,1220.29
200,144.2,veh5,1102.78,784.17
200,175.98,veh51,1500.66,1405.59
200,81.68,veh52,1753.73,1658.73
200,33.03,veh53,2508.91,1019.87
200,200.74,veh54,540.13,1082.38
200,351.18,veh55,872.59,1877.45
200,78.37,veh56,1224.92,1202.5
200,83.32,veh58,897.14,1723.27
200,53.56,veh59,934.72,976.48
200,175.19,veh61,1512.24,1258.69
200,265.82,veh62,1445.15,1223.33
200,84.9,veh63,1639.65,1235.99
200,85.86,veh64,2002.45,1678.19
200,143.36,veh65,959.25,979.26
200,84.95,veh66,1087.18,1594.62
200,205.8,veh67,1958.73,1082.12
200,253.91,veh68,933.08,1732.53
200,265.61,veh69,1465.93,1224.97
200,138.91,veh7,1455.37,1420.08
200,144.08,veh70,679.35,1359.68
200,53.57,veh72,928.68,972.03
200,164.11,veh74,1234.13,1132.01
200,85.36,veh75,1188.56,1609.32
200,265.37,veh76,1656.26,1240.61
200,235.47,veh9,944,987.3
201,85.4,veh0,1216.15,1611.54
201,323.26,veh10,984.98,961.73
201,355,veh11,873.7,1868.61
201,323.63,veh13,997.04,945.43
201,323.63,veh16,1009.06,929.11
201,144.2,veh17,1097.45,791.56
201,207.71,veh19,2263.47,587.21
201,253.77,veh2,1134.1,1051.86
201,90.8,veh23,959.17,993.12
201,253.57,veh24,1092.85,1039.79
201,247.53,veh28,968.59,1000.95
201,323.81,veh29,668.93,1385.85
201,103.7,veh32,2496.64,1559.57
201,265.61,veh33,1478.84,1225.96
201,198.81,veh35,451.43,848.66
201,265.25,veh36,1371.93,1217.36
201,85.82,veh37,1929.58,1258.44
201,205.8,veh39,1973,1111.65
201,266.16,veh4,1399.88,1631.6
201,175.26,veh40,1559.16,651.86
201,265.49,veh41,1349.45,1215.54
201,343.34,veh43,1219.04,1194.97
201,250.49,veh44,975.57,1003.7
201,45.52,veh45,2426.85,1292.05
201,58.78,veh46,1649.61,1646.41
201,53.56,veh47,940.75,980.94
201,138.24,veh48,952.02,994.89
201,265.25,veh49,1393.86,1219.18
201,144.2,veh5,1109.47,774.89
201,175.98,veh51,1501.56,1392.86
201,84.95,veh52,1763.17,1659.57
201,27.84,veh53,2511.15,1024.12
201,200.74,veh54,536.33,1072.33
201,351.22,veh55,871.41,1884.43
201,85.48,veh56,1232.93,1203.13
201,83.32,veh58,905.86,1724.29
201,53.56,veh59,934.72,976.48
201,175.19,veh61,1513.04,1249.16
201,265.59,veh62,1433.71,1222.49
201,84.92,veh63,1641.12,1236.12
201,85.86,veh64,2016.09,1679.18
201,143.36,veh65,959.61,978.77
201,84.95,veh66,1088.94,1594.78
201,200.05,veh67,1956.04,1075.2
201,253.97,veh68,925.18,1730.26
201,265.35,veh69,1454.6,1224.06
201,136.61,veh7,1456.51,1418.89
201,144.08,veh70,686.85,1349.33
201,53.57,veh72,928.68,972.03
201,164.1,veh74,1237.42,1120.46
201,85.4,veh75,1195.99,1609.92
201,265.15,veh76,1651.13,1240.18
201,235.47,veh9,944,987.3
202,85.4,veh0,1224.36,1612.2
202,336.46,veh10,979.65,971.01
202,354.56,veh11,873.06,1875.53
202,323.63,veh13,990.74,953.98
202,323.63,veh16,1002.9,937.47
202,144.2,veh17,1103.96,782.53
202,207.71,veh19,2260.05,580.71
202,253.77,veh2,1121.56,1048.21
202,90.4,veh23,959.2,993.13
202,253.67,veh24,1080.46,1036.15
202,247.53,veh28,968.59,1000.95
202,323.78,veh29,662.24,1394.98
202,103.7,veh32,2510.78,1556.13
202,265.61,veh33,1466.25,1225
202,198.82,veh35,451.36,848.45
202,265.35,veh36,1359.64,1216.35
202,85.82,veh37,1945.36,1259.59
202,205.8,veh39,1967.23,1099.7
202,266.16,veh4,1392.15,1631.08
202,175.26,veh40,1559.81,644.02
202,265.49,veh41,1336.95,1214.55
202,3.46,veh43,1219.05,1200.68
202,250.49,veh44,975.57,1003.7
202,45.52,veh45,2432.08,1297.18
202,61.9,veh46,1656.14,1649.93
202,53.56,veh47,940.75,980.94
202,137.03,veh48,952.32,994.68
202,265.25,veh49,1380.55,1218.07
202,144.2,veh5,1115.66,766.29
202,175.98,veh51,1502.48,1379.77
